franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
atleticos_san_german,2009,year_param,flat_bo,full,Alvarado Omar,surname_first,83,,,1_exact_birth_confirmed,1739,"Alvarado Sierra, Omar J.",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Andino Guillermo,surname_first,88,,,1_exact_birth_confirmed,2463,"Andino Vázquez, Guillermo",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,De Jesus Manuel,surname_first,83,,,1_exact_birth_confirmed,1550,"De Jesus Rivera, Manuel",yes,"partial_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Dyer Alphonse,surname_first,85,,,1_exact_birth_confirmed,2360,"Dyer, Alphonse",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Martinez Carlos,surname_first,88,,,1_exact_birth_confirmed,2588,"Martinez, Carlos",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Martinez Freddie,surname_first,76,,,1_exact_birth_confirmed,990024,"Martinez, Freddie",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Mendez Osvaldo,surname_first,82,,,1_exact_birth_confirmed,1771,"Mendez Borrero, Osvaldo",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Osimani Martin,surname_first,81,,,1_exact_birth_confirmed,2557,"Osimani, Martin",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Paniagua Angel,surname_first,75,,,1_exact_birth_confirmed,118,"Paniagua Medina, Angel",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Pellot-Rosa Jesse,surname_first,84,,,1_exact_birth_confirmed,2354,"Pellot Rosa, Jesse",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Ramirez Luis Steven,surname_first,86,,,1_exact_birth_confirmed,2560,"Ramirez Rivera, Luis S.",yes,"partial_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2009,year_param,flat_bo,full,Ruiz Gabriel,surname_first,83,,,1_exact_birth_confirmed,772,"Ruiz Negron, Gabriel",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, alias-table fix: exact-birth-year tier via a real alias (nickname/spelling variant/dropped maternal surname) in player_aliases.csv, single agreeing candidate. Bulk-approved as a verified pattern, not re-litigated row by row."
atleticos_san_german,2009,year_param,flat_bo,full,Wolkowisky Ruben,surname_first,73,,,1_exact_birth_confirmed,2558,"Wolkowisky, Ruben",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2010,year_param,flat_bo,full,Abraham Ryann,surname_first,87,,,1_exact_birth_confirmed,2511,"Abraham Mercado, Ryann",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2010,year_param,flat_bo,full,Andino Guillermo,surname_first,88,,,1_exact_birth_confirmed,2463,"Andino Vázquez, Guillermo",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2010,year_param,flat_bo,full,Andino Jose,surname_first,89,,,1_exact_birth_confirmed,2464,"Andino, Jose",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2010,year_param,flat_bo,full,Dyer Alphonse,surname_first,85,,,1_exact_birth_confirmed,2360,"Dyer, Alphonse",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
atleticos_san_german,2010,year_param,flat_bo,full,Hickerson LeRoy,surname_first,82,,,1_exact_birth_confirmed,2642,"Hickerson, LeRoy",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
