franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
vaqueros_bayamon,2015,year_param,flat_bo,full,Abraham Ryann,surname_first,87,,,1_exact_birth_confirmed,2511,"Abraham Mercado, Ryann",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Garcia Charles,surname_first,88,,,1_exact_birth_confirmed,2790,"Garcia, Charles",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,McGhee Aaron,surname_first,79,,,1_exact_birth_confirmed,2423,"McGhee, Aaron",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Penn Kleon,surname_first,86,,,1_exact_birth_confirmed,2615,"Penn, Kleon",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Santiago Eddin 'Guayito',surname_first,79,,,1_exact_birth_confirmed,502,"Santiago Cordero, Eddin",no,"partial_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Tucker Dar,surname_first,88,,,1_exact_birth_confirmed,12948,"Tucker, Darquavis",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, alias-table fix: exact-birth-year tier via a real alias (nickname/spelling variant/dropped maternal surname) in player_aliases.csv, single agreeing candidate. Bulk-approved as a verified pattern, not re-litigated row by row."
vaqueros_bayamon,2015,year_param,flat_bo,full,Valencia Florentino,surname_first,85,,,1_exact_birth_confirmed,2353,"Valencia, Florentino",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Villegas Samuel,surname_first,83,,,1_exact_birth_confirmed,2145,"Villegas Aviles, Samuel",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Vinales Kyle,surname_first,92,,,1_exact_birth_confirmed,12950,"Viñales, Kyle",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2015,year_param,flat_bo,full,Williams Terrence,surname_first,87,,,1_exact_birth_confirmed,12922,"Williams, Terrence",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2013,capture_year,widget,full,Alphonse Dyer,given_first,,28,1985,2_approx_birth_confirmed,2360,"Dyer, Alphonse",yes,"exact_name, birth year agrees (source ~1985, canon 1985, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
vaqueros_bayamon,2013,capture_year,widget,full,David Imes,given_first,,24,1989,2_approx_birth_confirmed,2831,"Imes, David",yes,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
